Timestamp,Energy_kW,Temperature_C,Humidity_%,Luminous_Intensity_Lux,Occupancy
2020-03-24 08:00:00,0.2432,29.29,78.51,30260.63,0
2020-03-24 09:00:00,0.2499,29.1,73.02,41972.71,0
2020-03-24 10:00:00,0.3162,31.38,64.87,52711.81,0
2020-03-24 11:00:00,3.2535,30.89,60.89,59661.97,1
2020-03-24 12:00:00,0.3084,33.94,63.94,60885.49,0
2020-03-24 13:00:00,0.3386,34.43,61.56,57874.26,0
2020-03-24 14:00:00,0.3194,34.23,62.03,52502.72,0
2020-03-24 15:00:00,0.2544,35.04,58.56,41393.09,0
2020-03-24 16:00:00,3.9117,34.54,58.79,30538.77,1
2020-03-24 17:00:00,3.1743,31.14,63.34,15440.41,1
2020-03-24 18:00:00,5.0665,30.95,64.34,0.0,2
2020-03-24 19:00:00,6.3683,30.22,70.68,0.0,2
2020-03-24 20:00:00,3.9211,27.97,71.01,0.0,2
2020-03-24 21:00:00,2.202,25.99,81.87,0.0,2
2020-03-24 22:00:00,0.3919,25.1,82.47,0.0,0
2020-03-24 23:00:00,0.3781,24.31,83.98,0.0,0
2020-03-25 00:00:00,0.2598,21.51,87.95,0.0,0
2020-03-25 01:00:00,0.3585,21.43,90.12,0.0,0
2020-03-25 02:00:00,0.2665,22.04,92.0,0.0,0
2020-03-25 03:00:00,0.2472,23.38,88.82,0.0,0
2020-03-25 04:00:00,0.3534,23.34,87.27,0.0,0
2020-03-25 05:00:00,0.2738,24.07,83.57,0.0,0
2020-03-25 06:00:00,4.6353,25.28,83.11,0.0,2
2020-03-25 07:00:00,6.2168,27.45,76.36,17279.85,2
2020-03-25 08:00:00,0.3916,29.46,76.47,31237.2,0
2020-03-25 09:00:00,0.2413,28.19,69.06,41142.96,0
2020-03-25 10:00:00,0.3733,31.64,69.35,52483.88,0
2020-03-25 11:00:00,0.367,32.22,65.5,57594.81,0
2020-03-25 12:00:00,0.3807,31.82,63.55,59082.89,0
2020-03-25 13:00:00,0.2674,34.7,62.21,57721.6,0
2020-03-25 14:00:00,0.2876,34.83,58.31,52480.05,0
2020-03-25 15:00:00,0.2257,33.49,58.21,43715.2,0
2020-03-25 16:00:00,2.6683,34.69,60.94,28169.33,1
2020-03-25 17:00:00,3.7465,33.43,62.77,15602.15,1
2020-03-25 18:00:00,4.3146,31.76,65.24,820.67,2
2020-03-25 19:00:00,5.5827,28.57,71.19,0.0,2
2020-03-25 20:00:00,4.7036,27.49,76.71,0.0,2
2020-03-25 21:00:00,1.5659,25.7,81.54,0.0,2
2020-03-25 22:00:00,0.2781,26.46,84.94,0.0,0
2020-03-25 23:00:00,0.2716,22.49,82.07,0.0,0
2020-03-26 00:00:00,0.3204,21.91,85.92,0.0,0
2020-03-26 01:00:00,0.3593,22.94,91.4,0.0,0
2020-03-26 02:00:00,0.386,23.43,90.79,0.0,0
2020-03-26 03:00:00,0.3875,21.06,88.89,0.0,0
2020-03-26 04:00:00,0.3794,23.24,87.78,0.0,0
2020-03-26 05:00:00,0.2306,24.48,86.67,0.0,0
2020-03-26 06:00:00,3.2127,25.57,82.59,43.5,2
2020-03-26 07:00:00,4.0182,26.99,78.07,14812.55,2
2020-03-26 08:00:00,0.3488,26.75,74.87,28039.96,0
2020-03-26 09:00:00,0.3488,30.22,72.34,40982.2,0
2020-03-26 10:00:00,0.2939,29.6,70.77,53924.85,0
2020-03-26 11:00:00,0.3136,31.28,67.97,55987.09,0
2020-03-26 12:00:00,0.3502,32.48,59.17,58143.81,0
2020-03-26 13:00:00,0.3435,32.93,61.38,58611.66,0
2020-03-26 14:00:00,0.3383,34.72,57.87,51284.04,0
2020-03-26 15:00:00,0.2242,34.73,58.07,41283.93,0
2020-03-26 16:00:00,3.0467,33.15,59.12,31768.56,1
2020-03-26 17:00:00,3.3236,32.29,63.11,16227.41,1
2020-03-26 18:00:00,4.028,30.99,70.8,0.0,2
2020-03-26 19:00:00,5.5631,29.69,73.86,0.0,2
2020-03-26 20:00:00,1.7118,26.55,72.46,0.0,2
2020-03-26 21:00:00,4.0232,27.57,79.58,0.0,2
2020-03-26 22:00:00,0.3727,25.32,82.47,0.0,0
2020-03-26 23:00:00,0.3819,23.82,83.03,0.0,0
2020-03-27 00:00:00,0.2121,22.29,91.67,0.0,0
2020-03-27 01:00:00,0.2107,23.53,89.41,0.0,0
2020-03-27 02:00:00,0.3279,20.68,91.81,0.0,0
2020-03-27 03:00:00,0.2604,21.36,87.1,0.0,0
2020-03-27 04:00:00,0.3412,22.97,88.71,0.0,0
2020-03-27 05:00:00,0.369,24.26,86.61,0.0,0
2020-03-27 06:00:00,2.3835,25.11,82.45,0.0,2
2020-03-27 07:00:00,3.2892,25.19,75.58,16070.57,2
2020-03-27 08:00:00,0.3722,29.06,72.82,31086.9,0
2020-03-27 09:00:00,0.2083,30.69,68.73,42692.63,0
2020-03-27 10:00:00,0.2594,30.29,64.85,53186.72,0
2020-03-27 11:00:00,3.2919,32.17,65.53,58463.02,1
2020-03-27 12:00:00,2.2648,32.78,59.16,59463.12,1
2020-03-27 13:00:00,0.3252,34.29,59.27,59066.09,0
2020-03-27 14:00:00,0.3579,34.22,56.45,53582.58,0
2020-03-27 15:00:00,0.2088,35.15,64.39,43128.96,0
2020-03-27 16:00:00,3.6359,33.04,61.25,28298.82,1
2020-03-27 17:00:00,3.3086,31.76,61.49,15684.05,1
2020-03-27 18:00:00,5.125,31.93,63.69,0.0,2
2020-03-27 19:00:00,5.4906,30.91,69.66,0.0,2
2020-03-27 20:00:00,4.3559,29.16,74.21,0.0,2
2020-03-27 21:00:00,2.5725,26.83,80.66,0.0,2
2020-03-27 22:00:00,0.3341,23.97,79.16,0.0,0
2020-03-27 23:00:00,0.2024,24.76,82.98,0.0,0
2020-03-28 00:00:00,0.3372,23.85,88.23,0.0,0
2020-03-28 01:00:00,0.3604,23.0,91.58,0.0,0
2020-03-28 02:00:00,0.3677,23.34,88.33,0.0,0
2020-03-28 03:00:00,0.3761,23.48,89.46,0.0,0
2020-03-28 04:00:00,0.2693,22.68,91.54,0.0,0
2020-03-28 05:00:00,0.2358,22.92,84.7,0.0,0
2020-03-28 06:00:00,2.8153,26.24,80.93,0.0,2
2020-03-28 07:00:00,2.6389,26.34,78.74,15542.18,2
2020-03-28 08:00:00,3.3237,28.22,76.98,30023.32,2
2020-03-28 09:00:00,3.882,28.45,68.78,43650.73,2
2020-03-28 10:00:00,3.8495,32.45,68.82,53684.79,2
2020-03-28 11:00:00,2.6863,32.71,61.41,57278.96,2
2020-03-28 12:00:00,3.9159,33.06,59.12,58917.76,2
2020-03-28 13:00:00,4.3654,34.89,64.1,57837.49,2
2020-03-28 14:00:00,4.3055,33.42,59.77,53283.93,2
2020-03-28 15:00:00,3.7817,33.55,60.84,43455.69,2
2020-03-28 16:00:00,3.1494,33.79,65.08,31722.42,2
2020-03-28 17:00:00,3.4065,31.3,61.07,13956.03,2
2020-03-28 18:00:00,4.5379,29.68,65.15,0.0,2
2020-03-28 19:00:00,5.3347,29.43,74.59,0.0,2
2020-03-28 20:00:00,4.2927,28.82,78.58,0.0,2
2020-03-28 21:00:00,3.9537,27.38,77.81,0.0,2
2020-03-28 22:00:00,0.3636,26.17,82.15,0.0,0
2020-03-28 23:00:00,0.3889,22.97,82.51,0.0,0
2020-03-29 00:00:00,0.2354,23.0,90.09,0.0,0
2020-03-29 01:00:00,0.3505,22.49,91.01,0.0,0
2020-03-29 02:00:00,0.258,21.58,89.05,0.0,0
2020-03-29 03:00:00,0.2011,22.0,89.58,0.0,0
2020-03-29 04:00:00,0.2501,22.0,89.96,0.0,0
2020-03-29 05:00:00,0.3057,22.92,83.07,0.0,0
2020-03-29 06:00:00,3.1813,24.05,80.58,0.0,2
2020-03-29 07:00:00,2.5762,25.47,78.23,15207.9,2
2020-03-29 08:00:00,3.8237,28.59,76.99,28282.08,2
2020-03-29 09:00:00,3.7745,28.86,73.21,40721.78,2
2020-03-29 10:00:00,3.4597,30.66,71.44,51698.46,2
2020-03-29 11:00:00,3.7074,30.76,61.43,57617.96,2
2020-03-29 12:00:00,4.2086,32.07,62.82,60207.56,2
2020-03-29 13:00:00,4.6721,33.93,62.87,56048.69,2
2020-03-29 14:00:00,4.0737,34.64,62.3,53958.65,2
2020-03-29 15:00:00,3.2282,32.6,57.44,42719.75,2
2020-03-29 16:00:00,3.4866,32.23,59.81,31763.41,2
2020-03-29 17:00:00,4.0172,33.13,60.91,17032.26,2
2020-03-29 18:00:00,4.9374,30.6,64.56,0.0,2
2020-03-29 19:00:00,6.7892,28.25,70.26,0.0,2
2020-03-29 20:00:00,3.8189,28.11,75.0,0.0,2
2020-03-29 21:00:00,1.7659,26.93,79.03,0.0,2
2020-03-29 22:00:00,0.3697,24.6,81.36,0.0,0
2020-03-29 23:00:00,0.3953,23.21,85.85,0.0,0
2020-03-30 00:00:00,0.2612,24.1,90.2,0.0,0
2020-03-30 01:00:00,0.2275,21.41,89.9,0.0,0
2020-03-30 02:00:00,0.2315,21.44,90.31,0.0,0
2020-03-30 03:00:00,0.3627,21.03,89.56,0.0,0
2020-03-30 04:00:00,0.2384,22.0,84.45,0.0,0
2020-03-30 05:00:00,0.2074,24.01,85.05,0.0,0
2020-03-30 06:00:00,4.2174,25.73,82.94,334.92,2
2020-03-30 07:00:00,2.4282,26.7,76.71,15724.54,2
2020-03-30 08:00:00,0.26,29.22,72.73,29598.84,0
2020-03-30 09:00:00,0.3527,29.86,70.44,43693.33,0
2020-03-30 10:00:00,0.3419,30.6,66.08,50222.6,0
2020-03-30 11:00:00,0.2226,33.11,65.75,56929.34,0
2020-03-30 12:00:00,0.2251,33.67,63.82,58076.99,0
2020-03-30 13:00:00,0.3867,33.1,58.94,59951.52,0
2020-03-30 14:00:00,0.373,35.0,60.16,51171.15,0
2020-03-30 15:00:00,0.2089,34.83,60.91,42397.82,0
2020-03-30 16:00:00,3.991,33.4,62.59,29227.07,1
2020-03-30 17:00:00,3.1251,31.27,62.02,16465.11,1
2020-03-30 18:00:00,4.452,29.67,65.92,0.0,2
2020-03-30 19:00:00,6.2457,29.88,74.96,0.0,2
2020-03-30 20:00:00,3.302,29.14,73.76,0.0,2
2020-03-30 21:00:00,2.3746,26.02,79.08,0.0,2
2020-03-30 22:00:00,0.3866,23.87,86.37,0.0,0
2020-03-30 23:00:00,0.2272,23.13,87.73,0.0,0
2020-03-31 00:00:00,0.3439,23.4,87.12,0.0,0
2020-03-31 01:00:00,0.347,20.8,90.42,0.0,0
2020-03-31 02:00:00,0.2673,21.91,92.28,0.0,0
2020-03-31 03:00:00,0.3661,23.25,87.15,0.0,0
2020-03-31 04:00:00,0.3107,23.46,90.8,0.0,0
2020-03-31 05:00:00,0.2397,24.33,85.92,0.0,0
2020-03-31 06:00:00,3.8219,24.78,80.12,0.0,2
2020-03-31 07:00:00,6.294,27.79,78.13,15836.52,2
2020-03-31 08:00:00,0.2485,28.8,75.03,31134.7,0
2020-03-31 09:00:00,0.2783,30.68,70.33,43036.94,0
2020-03-31 10:00:00,0.2598,29.96,64.9,53955.07,0
2020-03-31 11:00:00,0.2094,33.38,66.69,58360.23,0
2020-03-31 12:00:00,0.2418,31.78,61.92,59990.36,0
2020-03-31 13:00:00,0.3864,33.39,59.55,57104.16,0
2020-03-31 14:00:00,0.3215,32.7,56.74,52002.59,0
2020-03-31 15:00:00,3.2032,32.53,59.83,43617.03,1
2020-03-31 16:00:00,3.878,33.27,62.13,28294.52,1
2020-03-31 17:00:00,3.744,32.32,64.11,15538.72,1
2020-03-31 18:00:00,6.1087,29.66,65.94,0.0,2
2020-03-31 19:00:00,4.4405,29.87,74.81,0.0,2
2020-03-31 20:00:00,3.9083,28.03,78.99,0.0,2
2020-03-31 21:00:00,4.1864,27.15,76.98,0.0,2
2020-03-31 22:00:00,0.3155,23.65,83.16,0.0,0
2020-03-31 23:00:00,0.2374,25.09,82.52,0.0,0
2020-04-01 00:00:00,0.2452,23.7,91.23,0.0,0
2020-04-01 01:00:00,0.228,20.73,86.44,0.0,0
2020-04-01 02:00:00,0.2934,23.4,86.01,0.0,0
2020-04-01 03:00:00,0.2403,22.79,89.83,0.0,0
2020-04-01 04:00:00,0.3124,23.89,90.37,0.0,0
2020-04-01 05:00:00,0.2134,24.33,83.76,0.0,0
2020-04-01 06:00:00,1.9989,26.47,80.91,662.89,2
2020-04-01 07:00:00,3.1369,26.66,81.49,17185.51,2
2020-04-01 08:00:00,0.2908,28.28,72.13,30510.77,0
2020-04-01 09:00:00,0.354,29.07,67.73,41625.78,0
2020-04-01 10:00:00,0.3485,32.3,69.44,52155.06,0
2020-04-01 11:00:00,0.3943,31.9,61.88,57817.24,0
2020-04-01 12:00:00,0.218,33.17,65.32,58457.36,0
2020-04-01 13:00:00,3.6679,32.67,64.34,59704.06,1
2020-04-01 14:00:00,2.8595,33.61,58.27,52985.95,1
2020-04-01 15:00:00,0.2659,34.62,62.78,41314.43,0
2020-04-01 16:00:00,2.874,32.09,58.62,28050.09,1
2020-04-01 17:00:00,3.3735,32.62,63.04,17208.06,1
2020-04-01 18:00:00,4.3665,32.01,69.31,0.0,2
2020-04-01 19:00:00,6.8718,30.9,69.43,0.0,2
2020-04-01 20:00:00,1.7522,26.67,72.09,0.0,2
2020-04-01 21:00:00,2.0453,25.19,82.05,0.0,2
2020-04-01 22:00:00,0.2183,24.89,79.3,0.0,0
2020-04-01 23:00:00,0.3405,23.9,86.54,0.0,0
2020-04-02 00:00:00,0.277,22.43,90.5,0.0,0
2020-04-02 01:00:00,0.2317,21.45,92.48,0.0,0
2020-04-02 02:00:00,0.3242,23.16,86.38,0.0,0
2020-04-02 03:00:00,0.3968,22.48,90.2,0.0,0
2020-04-02 04:00:00,0.3446,21.96,91.26,0.0,0
2020-04-02 05:00:00,0.2451,23.35,85.23,0.0,0
2020-04-02 06:00:00,3.2621,25.28,81.71,0.0,2
2020-04-02 07:00:00,6.6068,27.79,78.34,16419.29,2
2020-04-02 08:00:00,0.2545,28.18,71.37,29133.55,0
2020-04-02 09:00:00,0.2642,28.6,69.52,42751.42,0
2020-04-02 10:00:00,0.2747,32.24,66.29,52447.03,0
2020-04-02 11:00:00,3.7544,31.92,64.83,58630.99,1
2020-04-02 12:00:00,0.2299,32.36,61.12,60687.95,0
2020-04-02 13:00:00,2.822,34.59,56.97,59949.88,1
2020-04-02 14:00:00,0.3139,35.16,56.35,53396.84,0
2020-04-02 15:00:00,0.2091,35.28,61.57,44380.51,0
2020-04-02 16:00:00,3.6545,32.06,64.65,30096.26,1
2020-04-02 17:00:00,3.3977,32.51,60.73,16441.3,1
2020-04-02 18:00:00,6.5381,29.68,70.53,0.0,2
2020-04-02 19:00:00,3.8561,29.42,67.64,0.0,2
2020-04-02 20:00:00,4.0948,27.98,71.62,0.0,2
2020-04-02 21:00:00,1.7785,25.12,79.36,0.0,2
2020-04-02 22:00:00,0.3097,25.3,78.55,0.0,0
2020-04-02 23:00:00,0.2608,24.37,82.83,0.0,0
2020-04-03 00:00:00,0.2722,23.53,89.49,0.0,0
2020-04-03 01:00:00,0.2283,20.8,88.18,0.0,0
2020-04-03 02:00:00,0.3553,23.2,92.55,0.0,0
2020-04-03 03:00:00,0.2479,23.02,88.38,0.0,0
2020-04-03 04:00:00,0.3777,22.86,88.48,0.0,0
2020-04-03 05:00:00,0.2586,23.1,84.65,0.0,0
2020-04-03 06:00:00,3.392,25.47,82.51,877.94,2
2020-04-03 07:00:00,1.7748,25.64,76.72,16684.73,2
2020-04-03 08:00:00,0.2286,28.36,75.4,28595.12,0
2020-04-03 09:00:00,0.236,29.35,67.37,41860.6,0
2020-04-03 10:00:00,0.2316,30.97,70.45,53020.95,0
2020-04-03 11:00:00,0.2653,31.6,62.83,59930.24,0
2020-04-03 12:00:00,0.2859,33.82,63.88,59942.89,0
2020-04-03 13:00:00,0.2031,34.23,64.03,57814.78,0
2020-04-03 14:00:00,0.2473,35.28,59.3,50658.38,0
2020-04-03 15:00:00,0.2844,33.83,61.79,42159.49,0
2020-04-03 16:00:00,3.4516,33.22,58.2,30468.51,1
2020-04-03 17:00:00,4.0581,33.05,60.88,17491.64,1
2020-04-03 18:00:00,5.062,29.7,68.1,1002.3,2
2020-04-03 19:00:00,3.8259,29.32,69.98,0.0,2
2020-04-03 20:00:00,1.9613,26.62,78.87,0.0,2
2020-04-03 21:00:00,1.0911,25.01,77.19,0.0,2
2020-04-03 22:00:00,0.2861,25.62,82.36,0.0,0
2020-04-03 23:00:00,0.274,22.53,84.37,0.0,0
2020-04-04 00:00:00,0.3389,23.02,88.59,0.0,0
2020-04-04 01:00:00,0.209,22.15,86.13,0.0,0
2020-04-04 02:00:00,0.2459,22.12,92.67,0.0,0
2020-04-04 03:00:00,0.3804,22.11,91.17,0.0,0
2020-04-04 04:00:00,0.3474,24.19,85.79,0.0,0
2020-04-04 05:00:00,0.3699,23.56,86.87,0.0,0
2020-04-04 06:00:00,2.7674,24.04,80.73,1526.39,2
2020-04-04 07:00:00,5.8001,27.37,77.79,16876.69,2
2020-04-04 08:00:00,3.6649,29.19,72.8,31908.73,2
2020-04-04 09:00:00,3.1908,30.34,69.03,42004.71,2
2020-04-04 10:00:00,3.2537,31.04,69.77,50738.14,2
2020-04-04 11:00:00,2.7994,32.46,67.37,57220.58,2
2020-04-04 12:00:00,3.1658,33.4,62.17,61139.1,2
2020-04-04 13:00:00,4.2472,33.19,63.71,56024.45,2
2020-04-04 14:00:00,3.4545,33.73,61.09,52361.72,2
2020-04-04 15:00:00,4.3787,33.85,56.85,41664.37,2
2020-04-04 16:00:00,4.2964,31.85,59.86,28313.59,2
2020-04-04 17:00:00,3.9301,33.69,64.44,15402.23,2
2020-04-04 18:00:00,4.676,30.51,70.22,0.0,2
2020-04-04 19:00:00,5.4515,30.69,74.23,0.0,2
2020-04-04 20:00:00,3.6641,28.24,78.84,0.0,2
2020-04-04 21:00:00,2.0606,26.5,82.01,0.0,2
2020-04-04 22:00:00,0.3925,26.01,81.69,0.0,0
2020-04-04 23:00:00,0.2603,23.51,89.55,0.0,0
2020-04-05 00:00:00,0.3054,22.68,91.74,0.0,0
2020-04-05 01:00:00,0.3612,23.46,88.4,0.0,0
2020-04-05 02:00:00,0.2229,20.86,86.89,0.0,0
2020-04-05 03:00:00,0.2745,22.95,88.72,0.0,0
2020-04-05 04:00:00,0.2124,22.54,84.87,0.0,0
2020-04-05 05:00:00,0.3794,23.02,81.97,0.0,0
2020-04-05 06:00:00,2.996,24.37,79.42,0.0,2
2020-04-05 07:00:00,2.5537,26.94,75.98,15919.64,2
2020-04-05 08:00:00,3.361,27.31,73.54,28481.98,2
2020-04-05 09:00:00,3.5788,30.29,70.95,41832.65,2
2020-04-05 10:00:00,2.8571,32.49,70.57,53959.88,2
2020-04-05 11:00:00,3.5356,31.66,60.53,57645.02,2
2020-04-05 12:00:00,2.7251,33.85,63.79,59869.96,2
2020-04-05 13:00:00,2.7474,32.87,64.0,59133.67,2
2020-04-05 14:00:00,2.9422,34.52,63.68,51918.16,2
2020-04-05 15:00:00,3.8829,32.52,61.33,41927.79,2
2020-04-05 16:00:00,3.5521,34.08,65.79,28366.64,2
2020-04-05 17:00:00,3.3366,33.22,68.06,14594.31,2
2020-04-05 18:00:00,7.044,29.55,68.72,0.0,2
2020-04-05 19:00:00,5.9111,30.45,73.45,0.0,2
2020-04-05 20:00:00,4.6143,28.33,75.01,0.0,2
2020-04-05 21:00:00,3.8418,27.24,81.82,0.0,2
2020-04-05 22:00:00,0.3843,25.83,84.69,0.0,0
2020-04-05 23:00:00,0.3745,23.16,86.75,0.0,0
2020-04-06 00:00:00,0.3635,23.68,88.09,0.0,0
2020-04-06 01:00:00,0.2336,21.67,93.03,0.0,0
2020-04-06 02:00:00,0.3299,23.17,87.84,0.0,0
2020-04-06 03:00:00,0.3617,23.27,90.1,0.0,0
2020-04-06 04:00:00,0.3085,21.7,90.85,0.0,0
2020-04-06 05:00:00,0.2758,22.86,84.14,0.0,0
2020-04-06 06:00:00,3.1225,24.89,82.6,645.09,2
2020-04-06 07:00:00,3.2323,26.73,79.05,16545.41,2
2020-04-06 08:00:00,0.3758,28.33,75.46,29301.6,0
2020-04-06 09:00:00,3.0661,29.53,68.22,42471.99,1
2020-04-06 10:00:00,0.3622,31.32,68.96,52808.04,0
2020-04-06 11:00:00,0.2,32.1,67.45,56851.91,0
2020-04-06 12:00:00,0.2831,34.12,60.5,58866.4,0
2020-04-06 13:00:00,0.3008,34.64,57.44,58007.19,0
2020-04-06 14:00:00,0.3993,33.88,63.72,53500.7,0
2020-04-06 15:00:00,2.9969,33.36,62.39,43192.21,1
2020-04-06 16:00:00,3.1056,33.43,63.43,29468.32,1
2020-04-06 17:00:00,3.6236,32.99,64.59,14781.57,1
2020-04-06 18:00:00,6.297,29.72,66.17,668.55,2
2020-04-06 19:00:00,6.6608,28.48,73.11,0.0,2
2020-04-06 20:00:00,3.9541,28.5,73.66,0.0,2
2020-04-06 21:00:00,1.7209,26.84,82.58,0.0,2
2020-04-06 22:00:00,0.2645,23.92,81.86,0.0,0
2020-04-06 23:00:00,0.2035,23.04,87.51,0.0,0
2020-04-07 00:00:00,0.2956,22.41,84.84,0.0,0
2020-04-07 01:00:00,0.363,22.33,91.88,0.0,0
2020-04-07 02:00:00,0.3729,22.12,90.1,0.0,0
2020-04-07 03:00:00,0.3347,21.59,87.68,0.0,0
2020-04-07 04:00:00,0.2297,22.41,85.65,0.0,0
2020-04-07 05:00:00,0.3931,24.18,81.86,0.0,0
2020-04-07 06:00:00,2.5258,24.0,85.67,0.0,2
2020-04-07 07:00:00,2.043,26.85,81.78,13869.37,2
2020-04-07 08:00:00,0.2722,27.55,71.21,31585.03,0
2020-04-07 09:00:00,0.3728,30.78,70.56,41535.58,0
2020-04-07 10:00:00,0.235,30.14,70.53,51877.62,0
2020-04-07 11:00:00,3.3552,30.84,62.05,57045.02,1
2020-04-07 12:00:00,0.3034,31.84,62.59,61253.87,0
2020-04-07 13:00:00,0.3279,34.51,64.49,59380.47,0
2020-04-07 14:00:00,0.3604,32.96,58.05,51574.95,0
2020-04-07 15:00:00,0.2974,34.21,58.54,40445.6,0
2020-04-07 16:00:00,3.5897,32.05,62.24,31974.17,1
2020-04-07 17:00:00,3.0415,31.39,68.14,16375.7,1
2020-04-07 18:00:00,4.9604,30.33,70.59,944.85,2
2020-04-07 19:00:00,6.711,29.47,72.35,0.0,2
2020-04-07 20:00:00,1.9382,26.79,77.24,0.0,2
2020-04-07 21:00:00,1.7037,26.64,78.34,0.0,2
2020-04-07 22:00:00,0.3308,24.52,78.86,0.0,0
2020-04-07 23:00:00,0.3915,23.37,83.69,0.0,0
2020-04-08 00:00:00,0.2889,22.14,85.13,0.0,0
2020-04-08 01:00:00,0.2287,20.83,90.24,0.0,0
2020-04-08 02:00:00,0.3689,22.59,92.65,0.0,0
2020-04-08 03:00:00,0.2673,22.9,89.15,0.0,0
2020-04-08 04:00:00,0.2115,21.75,91.33,0.0,0
2020-04-08 05:00:00,0.2711,24.09,87.64,0.0,0
2020-04-08 06:00:00,2.7297,26.22,82.55,780.88,2
2020-04-08 07:00:00,4.5653,27.41,81.6,15846.83,2
2020-04-08 08:00:00,0.2957,28.13,76.24,30680.91,0
2020-04-08 09:00:00,0.3907,28.64,74.54,43584.86,0
2020-04-08 10:00:00,0.3946,31.73,64.99,52574.87,0
2020-04-08 11:00:00,0.3604,32.62,66.62,56471.29,0
2020-04-08 12:00:00,0.2881,33.73,58.28,59359.49,0
2020-04-08 13:00:00,3.5465,32.71,57.24,59287.41,1
2020-04-08 14:00:00,0.3025,33.91,61.95,51069.95,0
2020-04-08 15:00:00,0.2746,33.89,56.66,42242.86,0
2020-04-08 16:00:00,3.4268,32.21,58.53,30103.38,1
2020-04-08 17:00:00,2.33,32.55,64.16,16501.56,1
2020-04-08 18:00:00,4.4837,29.72,69.23,401.02,2
2020-04-08 19:00:00,6.5606,30.18,74.86,0.0,2
2020-04-08 20:00:00,4.2258,27.42,71.78,0.0,2
2020-04-08 21:00:00,2.4263,26.17,81.43,0.0,2
2020-04-08 22:00:00,0.3234,25.8,80.94,0.0,0
2020-04-08 23:00:00,0.3385,23.25,85.13,0.0,0
2020-04-09 00:00:00,0.2524,23.81,86.48,0.0,0
2020-04-09 01:00:00,0.2978,20.91,85.54,0.0,0
2020-04-09 02:00:00,0.2609,22.6,89.17,0.0,0
2020-04-09 03:00:00,0.2612,23.32,89.9,0.0,0
2020-04-09 04:00:00,0.3689,21.79,87.11,0.0,0
2020-04-09 05:00:00,0.2502,23.88,83.41,0.0,0
2020-04-09 06:00:00,4.7006,23.91,85.06,44.9,2
2020-04-09 07:00:00,3.5695,26.47,79.7,15353.55,2
2020-04-09 08:00:00,0.3894,27.33,75.14,29890.52,0
2020-04-09 09:00:00,0.2867,29.89,69.87,43707.12,0
2020-04-09 10:00:00,0.2276,30.16,67.67,52857.44,0
2020-04-09 11:00:00,0.2471,33.07,64.36,57978.36,0
2020-04-09 12:00:00,0.2478,31.73,62.83,58001.7,0
2020-04-09 13:00:00,0.3001,34.73,64.49,59425.7,0
2020-04-09 14:00:00,0.3613,34.62,57.26,51303.04,0
2020-04-09 15:00:00,3.1757,34.67,62.61,43684.07,1
2020-04-09 16:00:00,3.5068,33.87,65.01,30195.24,1
2020-04-09 17:00:00,3.8852,32.65,62.3,14750.83,1
2020-04-09 18:00:00,6.154,31.16,69.85,0.0,2
2020-04-09 19:00:00,6.8643,29.22,71.32,0.0,2
2020-04-09 20:00:00,3.7064,28.45,78.68,0.0,2
2020-04-09 21:00:00,2.0108,25.16,76.95,0.0,2
2020-04-09 22:00:00,0.354,25.78,81.08,0.0,0
2020-04-09 23:00:00,0.3983,25.15,88.3,0.0,0
2020-04-10 00:00:00,0.3745,21.65,85.04,0.0,0
2020-04-10 01:00:00,0.3033,20.92,90.56,0.0,0
2020-04-10 02:00:00,0.3451,21.9,87.54,0.0,0
2020-04-10 03:00:00,0.3003,21.73,90.62,0.0,0
2020-04-10 04:00:00,0.2762,22.07,86.8,0.0,0
2020-04-10 05:00:00,0.2856,24.15,84.93,0.0,0
2020-04-10 06:00:00,2.5393,24.86,82.49,0.0,2
2020-04-10 07:00:00,4.7463,27.79,77.0,17231.79,2
2020-04-10 08:00:00,0.2555,28.36,75.6,30533.39,0
2020-04-10 09:00:00,0.2009,28.43,71.85,42572.35,0
2020-04-10 10:00:00,0.2897,31.63,67.45,50190.93,0
2020-04-10 11:00:00,0.2039,33.61,65.49,57601.22,0
2020-04-10 12:00:00,0.3716,33.23,63.69,59891.37,0
2020-04-10 13:00:00,0.2924,34.64,63.57,59066.53,0
2020-04-10 14:00:00,0.3284,33.91,61.12,51206.08,0
2020-04-10 15:00:00,0.2361,34.96,62.56,42366.04,0
2020-04-10 16:00:00,3.5493,32.93,63.23,30066.16,1
2020-04-10 17:00:00,2.9273,33.36,66.08,14444.54,1
2020-04-10 18:00:00,6.2531,32.38,65.94,74.22,2
2020-04-10 19:00:00,5.6747,28.28,71.89,0.0,2
2020-04-10 20:00:00,2.3732,26.98,74.81,0.0,2
2020-04-10 21:00:00,4.3721,27.76,80.74,0.0,2
2020-04-10 22:00:00,0.2052,23.74,85.69,0.0,0
2020-04-10 23:00:00,0.3307,23.29,84.34,0.0,0
2020-04-11 00:00:00,0.2893,22.47,88.89,0.0,0
2020-04-11 01:00:00,0.3327,23.41,88.95,0.0,0
2020-04-11 02:00:00,0.3403,21.37,91.78,0.0,0
2020-04-11 03:00:00,0.35,22.3,87.83,0.0,0
2020-04-11 04:00:00,0.2289,23.54,85.41,0.0,0
2020-04-11 05:00:00,0.3103,23.02,85.76,0.0,0
2020-04-11 06:00:00,3.9046,26.01,84.38,0.0,2
