Timestamp,Energy_kW,Temperature_C,Humidity_%,Luminous_Intensity_Lux,Occupancy
2020-07-16 10:00:00,0.3455,30.32,67.81,53171.84,0
2020-07-16 11:00:00,0.3311,31.45,63.17,58508.2,0
2020-07-16 12:00:00,0.2724,31.83,58.16,60613.33,0
2020-07-16 13:00:00,0.2743,32.3,56.82,58030.45,0
2020-07-16 14:00:00,0.3009,35.39,58.92,50054.17,0
2020-07-16 15:00:00,0.3735,34.62,63.72,42285.38,0
2020-07-16 16:00:00,3.8933,34.56,65.84,29320.29,1
2020-07-16 17:00:00,3.7048,33.05,60.61,15994.87,1
2020-07-16 18:00:00,5.1556,30.82,66.74,1140.26,2
2020-07-16 19:00:00,4.5418,28.14,70.57,0.0,2
2020-07-16 20:00:00,3.6138,27.61,71.24,0.0,2
2020-07-16 21:00:00,2.1624,25.32,77.28,0.0,2
2020-07-16 22:00:00,0.2682,23.99,85.4,0.0,0
2020-07-16 23:00:00,0.2371,24.15,87.23,0.0,0
2020-07-17 00:00:00,0.3733,21.39,86.39,0.0,0
2020-07-17 01:00:00,0.2946,22.96,87.73,0.0,0
2020-07-17 02:00:00,0.385,23.0,88.53,0.0,0
2020-07-17 03:00:00,0.3004,22.11,88.77,0.0,0
2020-07-17 04:00:00,0.2565,23.41,91.3,0.0,0
2020-07-17 05:00:00,0.3636,23.71,86.61,0.0,0
2020-07-17 06:00:00,2.1943,24.57,79.06,1257.34,2
2020-07-17 07:00:00,4.3324,27.1,77.43,15956.94,2
2020-07-17 08:00:00,0.3281,28.61,77.23,29462.3,0
2020-07-17 09:00:00,0.2541,28.46,69.63,42882.16,0
2020-07-17 10:00:00,0.2398,31.25,67.83,52464.56,0
2020-07-17 11:00:00,0.3866,31.75,65.16,56202.21,0
2020-07-17 12:00:00,0.3409,34.41,58.88,60448.68,0
2020-07-17 13:00:00,0.3112,33.14,62.03,56229.8,0
2020-07-17 14:00:00,0.3893,33.71,60.96,50070.79,0
2020-07-17 15:00:00,0.3202,34.67,58.75,41826.04,0
2020-07-17 16:00:00,3.4269,34.09,64.48,31833.16,1
2020-07-17 17:00:00,3.0205,32.76,61.45,17520.93,1
2020-07-17 18:00:00,6.5137,32.06,65.05,1817.42,2
2020-07-17 19:00:00,5.4767,28.53,68.08,0.0,2
2020-07-17 20:00:00,4.7509,27.53,75.0,0.0,2
2020-07-17 21:00:00,2.3746,26.08,77.15,0.0,2
2020-07-17 22:00:00,0.3228,25.99,81.21,0.0,0
2020-07-17 23:00:00,0.2837,23.21,84.79,0.0,0
2020-07-18 00:00:00,0.2979,22.09,91.27,0.0,0
2020-07-18 01:00:00,0.3733,22.61,89.96,0.0,0
2020-07-18 02:00:00,0.3479,23.16,89.64,0.0,0
2020-07-18 03:00:00,0.2836,23.01,90.09,0.0,0
2020-07-18 04:00:00,0.3652,21.62,89.81,0.0,0
2020-07-18 05:00:00,0.392,24.92,87.48,0.0,0
2020-07-18 06:00:00,2.2659,26.06,86.19,1382.34,2
2020-07-18 07:00:00,4.3762,27.81,77.91,17241.51,2
2020-07-18 08:00:00,1.7223,26.87,71.49,28093.15,2
2020-07-18 09:00:00,4.1324,29.19,73.17,41049.84,2
2020-07-18 10:00:00,3.7837,30.3,69.93,53701.2,2
2020-07-18 11:00:00,3.572,32.22,65.25,59402.75,2
2020-07-18 12:00:00,3.2532,33.14,61.62,61948.21,2
2020-07-18 13:00:00,3.272,33.07,62.41,57358.56,2
2020-07-18 14:00:00,3.3556,34.83,56.16,52643.84,2
2020-07-18 15:00:00,3.6441,34.22,62.79,43219.38,2
2020-07-18 16:00:00,3.2062,34.66,63.59,29110.72,2
2020-07-18 17:00:00,3.3541,32.04,63.08,14280.48,2
2020-07-18 18:00:00,4.5895,30.93,64.03,1104.32,2
2020-07-18 19:00:00,5.9476,29.09,68.04,0.0,2
2020-07-18 20:00:00,4.0814,29.16,75.98,0.0,2
2020-07-18 21:00:00,4.3738,27.68,77.71,0.0,2
2020-07-18 22:00:00,0.3093,24.38,82.49,0.0,0
2020-07-18 23:00:00,0.2563,24.48,86.98,0.0,0
2020-07-19 00:00:00,0.2932,21.49,84.25,0.0,0
2020-07-19 01:00:00,0.339,21.82,88.08,0.0,0
2020-07-19 02:00:00,0.3954,22.97,93.42,0.0,0
2020-07-19 03:00:00,0.3911,22.63,87.81,0.0,0
2020-07-19 04:00:00,0.208,22.03,91.31,0.0,0
2020-07-19 05:00:00,0.3874,25.2,85.57,0.0,0
2020-07-19 06:00:00,3.0509,23.62,83.88,0.0,2
2020-07-19 07:00:00,2.9802,26.76,79.35,13833.56,2
2020-07-19 08:00:00,3.2072,28.47,78.53,28425.68,2
2020-07-19 09:00:00,3.6082,30.44,67.17,42992.15,2
2020-07-19 10:00:00,2.455,31.94,63.65,51466.8,2
2020-07-19 11:00:00,4.1108,33.63,62.74,57634.63,2
2020-07-19 12:00:00,3.688,33.33,60.86,58029.45,2
2020-07-19 13:00:00,3.9049,34.65,60.85,59766.3,2
2020-07-19 14:00:00,3.5779,32.63,61.24,53202.18,2
2020-07-19 15:00:00,3.284,34.98,60.86,42646.58,2
2020-07-19 16:00:00,3.0425,32.71,58.12,31913.34,2
2020-07-19 17:00:00,3.8104,31.77,61.88,15935.06,2
2020-07-19 18:00:00,6.508,32.27,68.46,0.0,2
2020-07-19 19:00:00,6.344,30.35,71.51,0.0,2
2020-07-19 20:00:00,3.2612,28.87,71.01,0.0,2
2020-07-19 21:00:00,1.5501,25.84,81.88,0.0,2
2020-07-19 22:00:00,0.2527,24.04,80.04,0.0,0
2020-07-19 23:00:00,0.3425,23.34,85.3,0.0,0
2020-07-20 00:00:00,0.3572,21.73,86.14,0.0,0
2020-07-20 01:00:00,0.262,22.82,86.17,0.0,0
2020-07-20 02:00:00,0.2909,22.07,89.37,0.0,0
2020-07-20 03:00:00,0.3599,22.82,93.45,0.0,0
2020-07-20 04:00:00,0.2789,21.66,89.71,0.0,0
2020-07-20 05:00:00,0.3207,22.5,88.79,0.0,0
2020-07-20 06:00:00,3.3684,26.11,84.5,57.86,2
2020-07-20 07:00:00,2.7091,26.52,78.69,14039.09,2
2020-07-20 08:00:00,0.3906,29.41,78.67,28566.61,0
2020-07-20 09:00:00,3.1918,28.78,67.71,44170.76,1
2020-07-20 10:00:00,0.2746,31.06,70.91,50221.94,0
2020-07-20 11:00:00,0.2879,32.49,64.59,56629.7,0
2020-07-20 12:00:00,0.3444,34.57,60.69,60094.37,0
2020-07-20 13:00:00,0.2916,33.43,61.05,58507.73,0
2020-07-20 14:00:00,0.2592,32.57,59.23,50435.99,0
2020-07-20 15:00:00,0.3276,33.69,61.45,43247.19,0
2020-07-20 16:00:00,3.0647,32.51,62.71,31674.88,1
2020-07-20 17:00:00,3.5037,33.19,64.29,14750.78,1
2020-07-20 18:00:00,5.8023,30.59,69.63,1615.91,2
2020-07-20 19:00:00,5.8167,30.66,73.42,0.0,2
2020-07-20 20:00:00,3.7661,27.39,72.66,0.0,2
2020-07-20 21:00:00,2.0754,25.65,77.67,0.0,2
2020-07-20 22:00:00,0.3424,24.12,80.0,0.0,0
2020-07-20 23:00:00,0.3718,23.96,82.15,0.0,0
2020-07-21 00:00:00,0.2894,22.61,89.21,0.0,0
2020-07-21 01:00:00,0.3224,21.5,88.58,0.0,0
2020-07-21 02:00:00,0.276,21.67,90.29,0.0,0
2020-07-21 03:00:00,0.2222,22.17,88.48,0.0,0
2020-07-21 04:00:00,0.2844,23.49,87.87,0.0,0
2020-07-21 05:00:00,0.2949,25.01,85.23,0.0,0
2020-07-21 06:00:00,4.0181,24.2,85.13,0.0,2
2020-07-21 07:00:00,2.837,25.81,77.89,15038.07,2
2020-07-21 08:00:00,3.0852,29.29,76.89,30697.7,1
2020-07-21 09:00:00,0.232,29.11,72.73,43615.06,0
2020-07-21 10:00:00,0.3182,31.13,67.46,50853.42,0
2020-07-21 11:00:00,0.2438,32.39,65.39,58396.73,0
2020-07-21 12:00:00,0.3792,33.06,61.85,60257.12,0
2020-07-21 13:00:00,0.3327,35.23,57.25,57483.15,0
2020-07-21 14:00:00,0.2534,33.66,57.8,52969.26,0
2020-07-21 15:00:00,0.2207,34.06,63.32,44136.62,0
2020-07-21 16:00:00,3.2641,34.46,62.54,28323.24,1
2020-07-21 17:00:00,2.9242,33.03,65.65,16785.74,1
2020-07-21 18:00:00,4.8854,30.51,68.78,5.83,2
2020-07-21 19:00:00,4.7197,29.53,69.63,0.0,2
2020-07-21 20:00:00,1.7575,26.73,74.78,0.0,2
2020-07-21 21:00:00,4.5024,27.35,77.01,0.0,2
2020-07-21 22:00:00,0.2241,24.46,84.34,0.0,0
2020-07-21 23:00:00,0.3131,25.14,88.62,0.0,0
2020-07-22 00:00:00,0.319,21.95,86.86,0.0,0
2020-07-22 01:00:00,0.2568,22.97,92.04,0.0,0
2020-07-22 02:00:00,0.3322,23.46,91.57,0.0,0
2020-07-22 03:00:00,0.2559,23.5,88.85,0.0,0
2020-07-22 04:00:00,0.2496,22.1,91.44,0.0,0
2020-07-22 05:00:00,0.2487,22.39,86.85,0.0,0
2020-07-22 06:00:00,4.4248,26.14,81.72,0.0,2
2020-07-22 07:00:00,4.0266,25.6,77.51,16974.29,2
2020-07-22 08:00:00,0.2174,29.48,71.88,29992.6,0
2020-07-22 09:00:00,0.2977,29.02,67.48,42363.25,0
2020-07-22 10:00:00,0.2866,30.01,66.64,51373.04,0
2020-07-22 11:00:00,0.3396,33.37,66.77,59828.63,0
2020-07-22 12:00:00,0.2262,32.15,59.79,59279.82,0
2020-07-22 13:00:00,0.2288,32.89,63.14,57843.37,0
2020-07-22 14:00:00,0.3635,32.85,62.29,50810.8,0
2020-07-22 15:00:00,3.6707,33.25,63.37,41748.64,1
2020-07-22 16:00:00,3.1945,33.98,61.86,30264.52,1
2020-07-22 17:00:00,3.3329,31.17,67.48,14895.26,1
2020-07-22 18:00:00,5.7668,32.45,68.93,0.0,2
2020-07-22 19:00:00,5.1393,30.11,74.86,0.0,2
2020-07-22 20:00:00,3.3876,27.24,75.86,0.0,2
2020-07-22 21:00:00,1.8672,26.38,75.96,0.0,2
2020-07-22 22:00:00,0.2066,25.31,85.3,0.0,0
2020-07-22 23:00:00,0.2895,24.76,81.86,0.0,0
2020-07-23 00:00:00,0.3965,22.93,89.85,0.0,0
2020-07-23 01:00:00,0.247,22.8,87.76,0.0,0
2020-07-23 02:00:00,0.3975,21.2,93.33,0.0,0
2020-07-23 03:00:00,0.3701,22.57,85.51,0.0,0
2020-07-23 04:00:00,0.2108,23.06,90.25,0.0,0
2020-07-23 05:00:00,0.2812,22.27,87.61,0.0,0
2020-07-23 06:00:00,3.8586,25.85,85.42,0.0,2
2020-07-23 07:00:00,5.3215,27.22,80.7,16973.41,2
2020-07-23 08:00:00,0.2395,29.24,78.41,31857.33,0
2020-07-23 09:00:00,0.344,30.91,72.4,43947.02,0
2020-07-23 10:00:00,0.2819,29.99,65.77,52637.55,0
2020-07-23 11:00:00,0.3724,33.53,67.95,56285.53,0
2020-07-23 12:00:00,0.3471,33.5,62.91,58414.17,0
2020-07-23 13:00:00,0.2303,32.59,62.58,56130.05,0
2020-07-23 14:00:00,0.2443,32.88,63.78,53334.53,0
2020-07-23 15:00:00,4.0091,34.27,61.61,43372.76,1
2020-07-23 16:00:00,2.8287,31.73,62.54,31130.69,1
2020-07-23 17:00:00,3.747,32.03,63.96,13530.81,1
2020-07-23 18:00:00,6.5584,31.68,70.77,0.0,2
2020-07-23 19:00:00,5.531,30.39,69.41,0.0,2
2020-07-23 20:00:00,3.8582,27.05,75.62,0.0,2
2020-07-23 21:00:00,2.179,26.92,78.4,0.0,2
2020-07-23 22:00:00,0.3125,26.28,79.26,0.0,0
2020-07-23 23:00:00,0.3068,23.96,83.37,0.0,0
2020-07-24 00:00:00,0.2184,24.12,87.27,0.0,0
2020-07-24 01:00:00,0.3712,23.08,87.39,0.0,0
2020-07-24 02:00:00,0.2423,21.3,92.18,0.0,0
2020-07-24 03:00:00,0.3089,23.27,89.68,0.0,0
2020-07-24 04:00:00,0.3866,22.05,90.08,0.0,0
2020-07-24 05:00:00,0.3673,24.65,82.18,0.0,0
2020-07-24 06:00:00,4.4373,24.24,86.12,0.0,2
2020-07-24 07:00:00,3.7057,25.23,75.06,15425.3,2
2020-07-24 08:00:00,0.228,26.88,71.54,28825.87,0
2020-07-24 09:00:00,3.7545,30.97,70.8,41213.24,1
2020-07-24 10:00:00,0.2884,30.61,65.56,53589.4,0
2020-07-24 11:00:00,0.2349,32.58,60.99,58183.26,0
2020-07-24 12:00:00,0.3924,34.23,64.29,60783.05,0
2020-07-24 13:00:00,0.3833,34.19,58.07,59732.21,0
2020-07-24 14:00:00,0.2847,33.57,56.55,51400.56,0
2020-07-24 15:00:00,2.4073,33.87,57.21,43443.09,1
2020-07-24 16:00:00,3.2668,31.96,61.85,29794.68,1
2020-07-24 17:00:00,3.3111,31.8,64.13,14089.21,1
2020-07-24 18:00:00,6.8889,31.05,66.49,1015.43,2
2020-07-24 19:00:00,5.6812,30.16,72.89,0.0,2
2020-07-24 20:00:00,3.0913,27.54,72.24,0.0,2
2020-07-24 21:00:00,1.1593,25.73,81.4,0.0,2
2020-07-24 22:00:00,0.2366,24.21,82.83,0.0,0
2020-07-24 23:00:00,0.2186,24.7,87.79,0.0,0
2020-07-25 00:00:00,0.2116,21.67,87.65,0.0,0
2020-07-25 01:00:00,0.3741,22.66,92.6,0.0,0
2020-07-25 02:00:00,0.2333,22.8,89.92,0.0,0
2020-07-25 03:00:00,0.2482,22.71,90.42,0.0,0
2020-07-25 04:00:00,0.377,24.02,84.76,0.0,0
2020-07-25 05:00:00,0.3388,23.11,84.33,0.0,0
2020-07-25 06:00:00,3.8383,25.87,85.88,0.0,2
2020-07-25 07:00:00,5.9133,27.66,82.54,14451.73,2
2020-07-25 08:00:00,4.1081,28.12,71.85,30606.92,2
2020-07-25 09:00:00,3.3067,30.52,73.28,42215.29,2
2020-07-25 10:00:00,4.5674,31.84,64.7,53718.98,2
2020-07-25 11:00:00,3.974,32.24,62.67,56958.38,2
2020-07-25 12:00:00,4.4817,33.15,59.01,58583.14,2
2020-07-25 13:00:00,2.6966,32.32,60.39,56166.06,2
2020-07-25 14:00:00,3.3657,34.93,62.9,51337.9,2
2020-07-25 15:00:00,3.8341,35.07,63.97,43408.69,2
2020-07-25 16:00:00,3.6439,34.19,64.44,30682.46,2
2020-07-25 17:00:00,3.4682,32.34,61.65,16261.25,2
2020-07-25 18:00:00,5.2234,31.79,65.64,0.0,2
2020-07-25 19:00:00,5.8686,28.33,71.13,0.0,2
2020-07-25 20:00:00,4.0836,29.1,72.43,0.0,2
2020-07-25 21:00:00,1.5628,26.15,79.8,0.0,2
2020-07-25 22:00:00,0.3139,26.45,82.83,0.0,0
2020-07-25 23:00:00,0.2124,24.7,88.22,0.0,0
2020-07-26 00:00:00,0.273,23.0,84.29,0.0,0
2020-07-26 01:00:00,0.3306,21.6,92.38,0.0,0
2020-07-26 02:00:00,0.2665,20.55,86.75,0.0,0
2020-07-26 03:00:00,0.3274,22.19,92.12,0.0,0
2020-07-26 04:00:00,0.2568,23.72,89.99,0.0,0
2020-07-26 05:00:00,0.3276,22.42,89.44,0.0,0
2020-07-26 06:00:00,3.1412,24.49,86.16,1780.44,2
2020-07-26 07:00:00,3.2794,26.79,77.38,15488.13,2
2020-07-26 08:00:00,4.1974,28.1,76.31,29074.31,2
2020-07-26 09:00:00,3.437,28.45,71.21,41612.75,2
2020-07-26 10:00:00,3.6323,32.24,66.93,53423.6,2
2020-07-26 11:00:00,4.1008,32.99,60.7,56162.73,2
2020-07-26 12:00:00,3.4392,34.47,63.08,60256.21,2
2020-07-26 13:00:00,4.0196,33.83,61.81,57956.62,2
2020-07-26 14:00:00,3.2587,34.15,59.88,52445.66,2
2020-07-26 15:00:00,4.2657,34.36,61.61,40723.96,2
2020-07-26 16:00:00,3.4934,32.01,58.34,31128.11,2
2020-07-26 17:00:00,3.972,31.86,65.0,16304.46,2
2020-07-26 18:00:00,5.8921,30.92,68.34,0.0,2
2020-07-26 19:00:00,6.8759,28.88,69.03,0.0,2
2020-07-26 20:00:00,4.4626,27.96,74.24,0.0,2
2020-07-26 21:00:00,1.5194,26.88,78.36,0.0,2
2020-07-26 22:00:00,0.2355,23.6,84.74,0.0,0
2020-07-26 23:00:00,0.249,25.11,84.53,0.0,0
2020-07-27 00:00:00,0.3164,22.97,85.95,0.0,0
2020-07-27 01:00:00,0.3954,22.7,89.85,0.0,0
2020-07-27 02:00:00,0.3884,21.76,86.52,0.0,0
2020-07-27 03:00:00,0.2461,23.44,91.53,0.0,0
2020-07-27 04:00:00,0.3502,23.14,90.28,0.0,0
2020-07-27 05:00:00,0.3521,24.65,85.99,0.0,0
2020-07-27 06:00:00,3.7413,25.13,85.51,1257.69,2
2020-07-27 07:00:00,6.0139,27.48,80.14,14858.35,2
2020-07-27 08:00:00,0.2711,29.03,75.12,30493.98,0
2020-07-27 09:00:00,0.3532,29.32,73.78,43193.05,0
2020-07-27 10:00:00,0.2448,31.91,71.35,52578.54,0
2020-07-27 11:00:00,0.2243,32.33,65.57,59220.95,0
2020-07-27 12:00:00,0.3908,31.89,60.22,58471.94,0
2020-07-27 13:00:00,0.3072,33.72,64.04,57231.11,0
2020-07-27 14:00:00,0.3822,34.52,60.67,50202.05,0
2020-07-27 15:00:00,0.2611,33.56,62.33,42875.23,0
2020-07-27 16:00:00,3.5928,33.61,64.21,29622.33,1
2020-07-27 17:00:00,3.1625,31.57,67.31,14414.12,1
2020-07-27 18:00:00,4.497,31.67,69.25,0.0,2
2020-07-27 19:00:00,5.0396,29.63,73.97,0.0,2
2020-07-27 20:00:00,4.1118,28.48,74.03,0.0,2
2020-07-27 21:00:00,1.994,26.46,77.83,0.0,2
2020-07-27 22:00:00,0.202,23.63,85.99,0.0,0
2020-07-27 23:00:00,0.2088,25.05,85.43,0.0,0
2020-07-28 00:00:00,0.254,24.14,88.3,0.0,0
2020-07-28 01:00:00,0.318,23.7,88.89,0.0,0
2020-07-28 02:00:00,0.3509,23.23,87.68,0.0,0
2020-07-28 03:00:00,0.2147,20.98,86.08,0.0,0
2020-07-28 04:00:00,0.3634,24.27,85.27,0.0,0
2020-07-28 05:00:00,0.2211,25.13,89.08,0.0,0
2020-07-28 06:00:00,1.9837,26.01,85.99,1481.85,2
2020-07-28 07:00:00,1.9644,25.48,80.62,17100.95,2
2020-07-28 08:00:00,0.3688,28.75,75.08,29356.4,0
2020-07-28 09:00:00,0.3528,30.49,72.38,44420.19,0
2020-07-28 10:00:00,0.3288,32.28,69.21,50309.01,0
2020-07-28 11:00:00,0.3219,30.97,66.29,58251.99,0
2020-07-28 12:00:00,0.3414,31.94,62.47,59272.08,0
2020-07-28 13:00:00,0.3703,34.56,57.2,56366.21,0
2020-07-28 14:00:00,0.3807,32.95,57.51,52733.95,0
2020-07-28 15:00:00,0.2043,32.81,63.22,40694.62,0
2020-07-28 16:00:00,3.5859,34.51,64.3,28326.93,1
2020-07-28 17:00:00,3.6925,31.81,62.5,15055.67,1
2020-07-28 18:00:00,4.3724,31.73,65.04,0.0,2
2020-07-28 19:00:00,6.1202,28.89,67.83,0.0,2
2020-07-28 20:00:00,3.7147,28.06,74.99,0.0,2
2020-07-28 21:00:00,4.1799,27.41,80.45,0.0,2
2020-07-28 22:00:00,0.2273,25.1,85.51,0.0,0
2020-07-28 23:00:00,0.2102,23.61,83.35,0.0,0
2020-07-29 00:00:00,0.2728,21.4,90.67,0.0,0
2020-07-29 01:00:00,0.3575,22.04,90.57,0.0,0
2020-07-29 02:00:00,0.2676,23.22,88.09,0.0,0
2020-07-29 03:00:00,0.3409,22.89,88.18,0.0,0
2020-07-29 04:00:00,0.329,22.94,86.95,0.0,0
2020-07-29 05:00:00,0.3027,23.23,89.07,0.0,0
2020-07-29 06:00:00,3.9183,23.6,82.96,0.0,2
2020-07-29 07:00:00,6.0207,27.87,76.89,15357.02,2
2020-07-29 08:00:00,0.2467,29.41,78.13,31825.77,0
2020-07-29 09:00:00,2.7791,30.92,70.71,41005.4,1
2020-07-29 10:00:00,2.8537,30.18,69.54,53808.73,1
2020-07-29 11:00:00,0.2332,31.42,68.1,56215.05,0
2020-07-29 12:00:00,0.3331,32.08,60.2,58924.52,0
2020-07-29 13:00:00,0.3023,34.67,59.02,56895.26,0
2020-07-29 14:00:00,0.3796,32.78,59.85,50781.07,0
2020-07-29 15:00:00,0.3729,34.78,59.69,44194.55,0
2020-07-29 16:00:00,4.0946,34.46,58.4,28947.19,1
2020-07-29 17:00:00,3.5207,31.0,64.4,14341.63,1
2020-07-29 18:00:00,5.2278,30.3,70.8,0.0,2
2020-07-29 19:00:00,4.6961,29.79,68.93,0.0,2
2020-07-29 20:00:00,2.9664,28.39,75.28,0.0,2
2020-07-29 21:00:00,2.4167,25.74,79.59,0.0,2
2020-07-29 22:00:00,0.3754,23.72,84.35,0.0,0
2020-07-29 23:00:00,0.2852,24.56,86.85,0.0,0
2020-07-30 00:00:00,0.2966,21.51,90.81,0.0,0
2020-07-30 01:00:00,0.2079,22.1,91.82,0.0,0
2020-07-30 02:00:00,0.3709,20.95,89.38,0.0,0
2020-07-30 03:00:00,0.3834,21.72,91.04,0.0,0
2020-07-30 04:00:00,0.2965,22.97,88.77,0.0,0
2020-07-30 05:00:00,0.351,24.97,81.73,0.0,0
2020-07-30 06:00:00,3.0686,25.04,81.44,1839.3,2
2020-07-30 07:00:00,3.3798,25.55,76.86,17460.13,2
2020-07-30 08:00:00,0.2743,26.75,73.36,31671.31,0
2020-07-30 09:00:00,3.7667,30.36,72.28,41376.86,1
2020-07-30 10:00:00,0.3101,31.71,70.44,52304.86,0
2020-07-30 11:00:00,0.2385,33.53,61.85,56592.0,0
2020-07-30 12:00:00,0.226,32.15,65.02,60213.1,0
2020-07-30 13:00:00,3.2344,33.37,62.64,56396.6,1
2020-07-30 14:00:00,0.3889,33.94,58.36,50640.44,0
2020-07-30 15:00:00,0.233,34.89,61.95,42059.88,0
2020-07-30 16:00:00,3.5608,34.05,62.26,30233.63,1
2020-07-30 17:00:00,4.1153,31.55,63.85,14816.15,1
2020-07-30 18:00:00,4.8494,30.32,65.16,0.0,2
2020-07-30 19:00:00,4.0651,28.59,67.88,0.0,2
2020-07-30 20:00:00,4.3122,28.25,72.21,0.0,2
2020-07-30 21:00:00,1.9414,26.58,75.93,0.0,2
2020-07-30 22:00:00,0.2117,25.66,83.14,0.0,0
2020-07-30 23:00:00,0.2903,24.75,89.07,0.0,0
2020-07-31 00:00:00,0.3471,23.32,90.36,0.0,0
2020-07-31 01:00:00,0.2513,21.67,86.35,0.0,0
2020-07-31 02:00:00,0.2849,23.44,92.12,0.0,0
2020-07-31 03:00:00,0.2594,22.13,93.14,0.0,0
2020-07-31 04:00:00,0.2308,23.63,85.56,0.0,0
2020-07-31 05:00:00,0.2947,22.75,86.88,0.0,0
2020-07-31 06:00:00,3.3987,25.33,81.77,155.08,2
2020-07-31 07:00:00,2.183,25.16,79.3,15816.98,2
2020-07-31 08:00:00,0.3339,29.27,74.4,30831.33,0
2020-07-31 09:00:00,0.2518,30.22,74.15,44270.83,0
2020-07-31 10:00:00,0.3322,31.29,67.55,50052.54,0
2020-07-31 11:00:00,0.2488,31.92,67.84,57865.77,0
2020-07-31 12:00:00,0.3169,34.21,62.76,58775.41,0
2020-07-31 13:00:00,0.2775,34.79,62.95,59089.05,0
2020-07-31 14:00:00,0.3166,34.77,59.87,50503.18,0
2020-07-31 15:00:00,0.2424,33.14,57.51,41601.09,0
2020-07-31 16:00:00,3.5126,32.77,62.9,31808.95,1
2020-07-31 17:00:00,3.5418,31.48,68.07,13653.39,1
2020-07-31 18:00:00,6.3659,31.94,64.21,322.14,2
2020-07-31 19:00:00,7.0362,29.55,74.4,0.0,2
2020-07-31 20:00:00,4.7995,28.24,75.79,0.0,2
2020-07-31 21:00:00,1.9134,25.6,80.53,0.0,2
2020-07-31 22:00:00,0.2101,25.17,85.24,0.0,0
2020-07-31 23:00:00,0.3305,24.65,86.22,0.0,0
2020-08-01 00:00:00,0.3927,23.56,87.37,0.0,0
2020-08-01 01:00:00,0.3508,23.2,88.54,0.0,0
2020-08-01 02:00:00,0.3333,22.53,90.95,0.0,0
2020-08-01 03:00:00,0.3972,23.37,87.21,0.0,0
2020-08-01 04:00:00,0.3946,22.08,87.47,0.0,0
2020-08-01 05:00:00,0.2866,22.98,87.47,0.0,0
2020-08-01 06:00:00,2.3204,25.3,78.61,0.0,2
2020-08-01 07:00:00,3.6223,26.35,79.32,13700.77,2
2020-08-01 08:00:00,2.124,26.86,76.47,30051.91,2
2020-08-01 09:00:00,3.7748,30.96,67.32,41741.18,2
2020-08-01 10:00:00,3.2142,31.87,64.38,53792.23,2
2020-08-01 11:00:00,3.3052,31.52,66.8,59284.78,2
2020-08-01 12:00:00,4.2877,31.96,59.31,60672.97,2
2020-08-01 13:00:00,3.0248,34.63,60.4,58310.3,2
2020-08-01 14:00:00,4.1937,33.22,59.36,53126.39,2
2020-08-01 15:00:00,3.1043,33.19,63.62,42901.07,2
2020-08-01 16:00:00,3.1289,33.07,60.33,29230.23,2
2020-08-01 17:00:00,3.0151,32.43,62.29,16594.76,2
2020-08-01 18:00:00,4.3955,31.76,64.82,1461.83,2
2020-08-01 19:00:00,5.4336,29.68,67.93,0.0,2
2020-08-01 20:00:00,4.6173,28.06,76.48,0.0,2
2020-08-01 21:00:00,3.991,27.31,76.98,0.0,2
2020-08-01 22:00:00,0.2939,25.42,85.11,0.0,0
2020-08-01 23:00:00,0.3892,25.13,83.78,0.0,0
2020-08-02 00:00:00,0.3353,22.35,91.96,0.0,0
2020-08-02 01:00:00,0.3216,22.04,92.4,0.0,0
2020-08-02 02:00:00,0.2223,22.77,89.73,0.0,0
2020-08-02 03:00:00,0.3952,21.28,90.14,0.0,0
2020-08-02 04:00:00,0.2276,21.4,84.22,0.0,0
2020-08-02 05:00:00,0.2112,22.45,83.93,0.0,0
2020-08-02 06:00:00,4.007,25.48,85.43,0.0,2
2020-08-02 07:00:00,4.6801,27.82,76.9,14722.57,2
2020-08-02 08:00:00,2.5246,28.09,72.33,29575.68,2
2020-08-02 09:00:00,4.0287,29.15,68.73,41964.49,2
2020-08-02 10:00:00,3.11,30.13,69.82,50000.15,2
2020-08-02 11:00:00,4.0951,32.84,68.17,58424.86,2
2020-08-02 12:00:00,3.4938,32.45,60.99,59945.23,2
2020-08-02 13:00:00,3.9762,35.06,61.72,58477.85,2
2020-08-02 14:00:00,3.305,33.7,63.6,53292.29,2
2020-08-02 15:00:00,4.064,32.77,62.83,44163.73,2
2020-08-02 16:00:00,3.5595,33.61,59.53,29431.72,2
2020-08-02 17:00:00,3.9432,32.26,62.95,14488.69,2
2020-08-02 18:00:00,6.6988,29.93,70.19,214.99,2
2020-08-02 19:00:00,5.6561,29.11,68.78,0.0,2
2020-08-02 20:00:00,2.0306,26.82,76.25,0.0,2
2020-08-02 21:00:00,2.5663,26.12,78.36,0.0,2
2020-08-02 22:00:00,0.2796,24.11,80.83,0.0,0
2020-08-02 23:00:00,0.3643,23.39,86.79,0.0,0
2020-08-03 00:00:00,0.3337,21.94,88.06,0.0,0
2020-08-03 01:00:00,0.2839,21.68,87.18,0.0,0
2020-08-03 02:00:00,0.3347,21.34,91.01,0.0,0
2020-08-03 03:00:00,0.3281,20.92,92.2,0.0,0
2020-08-03 04:00:00,0.3566,24.29,85.6,0.0,0
2020-08-03 05:00:00,0.2448,22.89,87.56,0.0,0
2020-08-03 06:00:00,2.4991,25.35,81.91,1908.11,2
2020-08-03 07:00:00,2.8647,25.5,78.37,14443.36,2
